title,company,salary,location,summary
newBusiness Analyst,AMS,,Manchester•Temporarily Remote,"
Interrogate and interpret large volumes of data.
On behalf of this organisation, AMS are looking for a *Business Analyst* for a 6 Month contract based in…
"
BI Analyst - Childrens Social Care,Global Project Resources Limited,£19 - £25 an hour,Manchester M32,"
Experience providing data, analysis and reports using Childrens Social Care data.
A passion for data and aptitude in supporting processes to improve data…
"
Global Reporting Analyst,Fiskars,,Middleton,"
The primary function of this role is to develop and execute systematic reporting of monthly and quarterly global supply chain reporting in accordance with…
"
Business Analyst- RBDxP,Manchester City Council,"£37,890 a year",Manchester,"
Contract Type: Full Time, Time Limited for 3 years.
The overall objective is to provide Manchester’s residents, businesses and partners with an easy to use,…
"
newData Reporting Specialist,Arrow Global,,Manchester M2 4AW,"
High levels of attention to detail and data source validation.
Analysing data, building MI and providing insights and recommendations that drive better customer…
"
BI Developer (SQL),Robert Half,"£32,000 - £40,000 a year",England•Remote,"
Assist in maintaining the data warehouse.
Assist in maintaining data mapping protocols and structure.
Take responsibility for the loading of data via Azure Data…
"
Data Analyst,Booking.Com,,Manchester,"
We are looking for a data analyst focused specifically in the Rides business, which sells both Taxis and Public Transport.
"
newSupply Chain Analyst,NJR Recruitment,"£20,000 - £26,000 a year",Manchester Airport,"
Strong computer literacy skills using Excel to carry out regular data analysis and KPI reporting.
The role will involve supporting the Head of Supply Chain &…
"
Risk Insight Analyst,FIS Global,,Manchester M3,"
To extract, review and challenge data for the purpose of providing analytical insight and MI reporting.
Helping define and set the Transaction Monitoring team…
"
newPricing Analyst,Recruitment Solutions NW,"£19,000 - £22,000 a year",Bury BL8 2DA•Temporarily Remote,"
Analyse data and figures to ensure profitability is meeting the required standards.
The role will involve daily use of Excel for the analysis of data / figures …
"
Technical Analyst,Barclays,,Knutsford WA16 9EU,"
As a Barclays Technical Analyst within Enterprise Infrastructure, you will work on the delivery of the change initiatives within the Storage Tower.
"
newBusiness Analyst,Clarify Consultancy Ltd,"£28,000 - £35,000 a year",Chorley,"
Report on quality control standards and highlight any risks, using historic data to provide solutions for improvements.
Job Types: Full-time, Permanent.
"
Senior Risk Analyst,Harnham,"£30,000 - £40,000 a year",Manchester,"
Previous data extraction and manipulation experience.
As a risk analyst, your role will be to protect the company from fraud attacks with analytical modelling…
"
newIT Business System Analyst,Studio Retail Ltd,,Accrington BB5,"
Strong analysis and data interpretation skills.
Play a part in the future at Studio Retail Ltd!!
Translating business problems and requirements into solution…
"
newBI Analyst (PowerBI),Modis UK,,Manchester•Remote,"
Implementing common practices and approach to ensure consistency of insight and data.
Proven working experience as a business analyst in business intelligence…
"
newSupply Chain & Forecasting Analyst,NJR Recruitment,"£35,000 - £45,000 a year",Tameside+1 location,"
Stock holding profile by category reporting and analysis to provide accurate trend data.
Razor-sharp analytical skills and excellent MS Excel skills are…
"
newBusiness Support Analyst,Michael Page UK,"£34,000 - £36,000 a year",Manchester,"
Following consistent growth they have identified a need for a business support analyst to work with the business operating systems on proactively resolving…
"
newData Analytics Engineer,ECOM Recruitment,"£60,000 a year",Manchester,"
Proven background in developing data platforms for use of data analysis and data visualisation.
Design, build and deliver dashboards, visualisations and reports…
"
Senior Business Analyst,UKFast,,Manchester,"
We’re looking for a BA to help us to identify and shape our eCloud products, using data-driven recommendations.
Build out user stories and acceptance criteria.
"
Senior BI Analyst,Metrica Recruitment,"£60,000 - £70,000 a year",England,"
SQL experience of querying data and building data pipelines.
Extensive data visualisation experience with Tableau.
Strong communication and presentation skills.
"
Senior Information Analyst,Northern Care Alliance NHS Group,"£32,306 - £39,027 a year",Salford,"
NHS experience of working with health related data.
Experience in extracting and manipulating data in SQL including writing stored procedures.
"
"Consultant, Artificial Intelligence Engineer, Data & Analyti...",Deloitte,,Manchester,"
The role sits within Deloitte’s Data & Analytics Modernisation’s Machine Learning & Data Engineering team which is a group of data scientists and hybrid AI…
"
Business Analyst,Slater Gordon,,Manchester M2 3HZ,"
Experience of data analysis and data mapping.
The Business Analyst works alongside the Project Managers to support the implementation and continuous improvement…
"
BI Analyst,Found Talent,"£35,000 - £50,000 a year",Manchester•Remote,"
Advising ways that data quality can be improved.
Management of company data, monitoring accuracy and completeness.
Budget for training and certifications.
"
Infrastructure Support Analyst,Saint-Gobain,,Kirklees,"
Ensuring all system and data backups are complete within timescales and exceptions are remediated or escalated so as not to compromise our services.
"
Project Risk Analyst - Construction,Turner & Townsend,,Manchester,"
Facilitate identification, assessment and prioritisation of threats, opportunities and issues.
Maintain visibility of threat/opportunity trigger points to…
"
Service Level (Management Information Analyst) - Telecoms,NMS Recruit,"£28,000 - £35,000 a year",Irlam,"
You will own the creation of any Service Operations Reports to meet the needs of our customers.
You will report service performance to the Director of Customer…
"
Business Services & Outsourcing Helpdesk Analyst - Mancheste...,BDO,,Manchester,"
Assist with data migration through initiating standard data load tools, based on data provided by system accountants.
Undertake approved changes to the system.
"
newFinance Analyst - Reporting & Analytics,Search Consultancy,,Manchester,"
Design and maintain new models and processes that serve the needs of the business area, ensuring data is accurate and certified for use.
"
Business Analyst,Momentum Security Recruitment,"£35,000 a year",Manchester•Remote,"
Collection and analysis of data to support management decisions.
Previous experience as a business analyst with a successful track record of delivering required…
"
Management Information Systems Quantitative Analyst,bet365,,Manchester•Remote,"
Good data cleansing or wrangling skills e.g. R data table.
Good data visualisation skills e.g. visual encoding, data presentation.
"
Senior Digital Analyst,MAG,,Manchester Airport,"
Working with internal teams, you will be analysing data such as website performance, conversions, abandon rates etc.
Coding experience i.e. HTML/ Java.
"
newBI Engineer,Burns Sheehan,"£60,000 - £70,000 a year",Stockport,"
This will be a new role in the business that will play a pivotal role in helping to evolve the business intelligence, data architecture and data management…
"
Senior Business Analyst - BBC Search & Navigation,BBC,,Salford,"
Comprehensive experience and knowledge of project lifecycle delivery as a business analyst in a technical environment.
"
Graduate Data Analyst,Graduate Recruitment Bureau,"£23,000 - £26,000 a year",North West•Remote,"
Analysing data using various software (training will be provided).
They are looking for a graduate analyst to provide strategic recommendations based on insight…
"
"Consultant, Data Engineer (AWS), Data & Analytics Modernisat...",Deloitte,,Manchester,"
Contributing to the designing of an enterprise data lake to cater to a client's data storage needs for structured and unstructured data, to enable analytics…
"
Finance Analyst,Arrow XL,,Wigan WN5 0LZ,"
Continually look for ways to adapt and improve the data set, potentially using alternative sources to speed up and enhance data analysis.
"
