title,company,salary,location,summary
RV Risk Analyst,"Toyota Financial Services, KINTO and KINTO JOIN",,Heath,"
Prepare data for the quarterly Residual Value Committee’s.
Ability to manipulate data and create reports for Senior Management.
Microsoft Excel to a high level.
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Sheffield,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
F&A Business Analyst,Sopra Steria,"£23,000 a year",Wakefield WF3,"
Be and expert in Information resources, understanding how systems, data flows and processes interact in areas of functional expertise extending to end to end.
"
Business Analyst - Software / Agile,Searchability,"£70,000 a year",Sheffield,"
Duties will include (but are not limited to) all aspects of business analysis including requirements gathering, stakeholder management, documentation through…
"
Data Analyst - West Yorkshire - Python / SQL / MSBI Stack,Interface Recruitment,,Huddersfield,"
Manage & enhance the data models used in the customer lead generation process.
Establish a full & incremental load process for the lead generation activity to…
"
IT Support Analyst,Simpson Judge,,Wakefield•Remote,"
PowerPoint, Excel (advanced skills) and diagramming tools for data analytics.
IT Support – Security and Compliance experience preferred!
"
BI Developer (SQL),Robert Half,"£32,000 - £40,000 a year",England•Remote,"
Assist in maintaining the data warehouse.
Assist in maintaining data mapping protocols and structure.
Take responsibility for the loading of data via Azure Data…
"
Senior Analyst,BRUIN Financial,,Sheffield,"
Have experience in financial services data analysis and/or application development; AML Compliance specific experience preferred.
"
newPower BI Developer,Care of ChilliFrog Recruitment Company,£350 - £400 a day,Sheffield•Remote,"
The post holder will play a key role in contributing towards the analysis, development, maintainence and evolution of the business intelligence strategies and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Sheffield•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
RV Risk Analyst,"Toyota Financial Services, KINTO and KINTO JOIN",,Heath,"
Prepare data for the quarterly Residual Value Committee’s.
Ability to manipulate data and create reports for Senior Management.
Microsoft Excel to a high level.
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
BI Lead Developer,Computershare,,West Yorkshire•Temporarily Remote,"
As part of the BI team in CLS (Computershare Loan Services) you will be working on projects across the business to provide bespoke solutions on all things BI.
"
Residential / Buy to Let - Lead Analyst,Robert Walters,,West Yorkshire,"
Ability to write complex macros, data extraction queries, producing structured analysis of data-sets and performing statistical analyses and tests against this…
"
BI Consultant,Nigel Frank International Limited,"£45,000 - £55,000 a year",Sheffield,"
Developing proof of concepts and agreeing on the best solution for the business.
Implementing and developing green field solutions.
"
F&A Business Analyst,Sopra Steria,"£23,000 a year",Wakefield WF3,"
Be and expert in Information resources, understanding how systems, data flows and processes interact in areas of functional expertise extending to end to end.
"
Business Analyst - Software / Agile,Searchability,"£70,000 a year",Sheffield,"
Duties will include (but are not limited to) all aspects of business analysis including requirements gathering, stakeholder management, documentation through…
"
Data Analyst - West Yorkshire - Python / SQL / MSBI Stack,Interface Recruitment,,Huddersfield,"
Manage & enhance the data models used in the customer lead generation process.
Establish a full & incremental load process for the lead generation activity to…
"
IT Support Analyst,Simpson Judge,,Wakefield•Remote,"
PowerPoint, Excel (advanced skills) and diagramming tools for data analytics.
IT Support – Security and Compliance experience preferred!
"
Senior Analyst,BRUIN Financial,,Sheffield,"
Have experience in financial services data analysis and/or application development; AML Compliance specific experience preferred.
"
newPower BI Developer,Care of ChilliFrog Recruitment Company,£350 - £400 a day,Sheffield•Remote,"
The post holder will play a key role in contributing towards the analysis, development, maintainence and evolution of the business intelligence strategies and…
"
BI Developer - MS BI stack - Remote-working,Care of ChilliFrog Recruitment Company,£300 - £400 a day,Sheffield•Remote,"
Ensure all required data is available in the data repository and to manage the specification and coordinate the development if not.
"
Business Analyst,Edinburgh Woollen Mill,,Wakefield,"
To document existing and new systems showing details of processes, decision points, information and data flow and any connections to other systems including…
"
CRO Analyst,Buy It Direct,"£35,000 a year",Huddersfield HD2 1UA,"
Experience of using data studio, google sheets and other data curating platforms.
Working knowledge of excel formulas and pivot tables to generate data views.
"
Test Analyst (Business Process Testing),Momentum Security Recruitment,"£25,000 - £27,000 a year",Barnsley+1 location•Remote,"
Understanding of data creation and manipulation for testing.
Generate the necessary test data for different stages of testing.
Job Types: Full-time, Permanent.
"
RV Risk Analyst,"Toyota Financial Services, KINTO and KINTO JOIN",,Heath,"
Prepare data for the quarterly Residual Value Committee’s.
Ability to manipulate data and create reports for Senior Management.
Microsoft Excel to a high level.
"
BI Developer,Computershare,,West Yorkshire•Remote,"
Experience and knowledge of data management processes as well as the development of front-end reporting and analytics solutions is a must for us.
"
